	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.922 ± 0.023669	0.849 ± 0.032951	0.11706 ± 0.015862	0.835 ± 0.037583	0.699 ± 0.065902	0.3886 ± 0.039903	0.698 ± 0.063683	0.699 ± 0.064748	0.872 ± 0.042589	0.826 ± 0.032095	0.920 ± 0.024610	0.909 ± 0.019298	0.844 ± 0.057378	0.855 ± 0.028748
precision_recall_auc	0.892 ± 0.016998	0.769 ± 0.066846	0.13221 ± 0.022898	0.708 ± 0.118995	0.538 ± 0.133692	0.4409 ± 0.071523	0.632 ± 0.091675	0.581 ± 0.112721	0.752 ± 0.067189	0.880 ± 0.067338	0.889 ± 0.017487	0.887 ± 0.025000	0.611 ± 0.154937	0.927 ± 0.053354
roc_auc	0.880 ± 0.031952	0.775 ± 0.061964	0.13466 ± 0.020979	0.729 ± 0.083901	0.550 ± 0.123928	0.4417 ± 0.054585	0.614 ± 0.118622	0.580 ± 0.116959	0.763 ± 0.064809	0.851 ± 0.089273	0.877 ± 0.033315	0.882 ± 0.021965	0.650 ± 0.122977	0.900 ± 0.067079
