	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.610, 0.741]	[0.614, 0.742]	[0.18903, 0.23260]	[0.545, 0.706]	[0.227, 0.485]	[0.5641, 0.7207]	[0.240, 0.516]	[0.234, 0.495]	[0.640, 0.750]	[0.600, 0.786]	[0.584, 0.727]	[0.697, 0.793]	[0.500, 0.667]	[0.727, 0.864]
precision_recall_auc	[0.633, 0.771]	[0.619, 0.742]	[0.18192, 0.23516]	[0.571, 0.706]	[0.237, 0.485]	[0.5436, 0.7059]	[0.240, 0.516]	[0.239, 0.495]	[0.652, 0.750]	[0.588, 0.786]	[0.613, 0.768]	[0.667, 0.803]	[0.556, 0.667]	[0.682, 0.864]
roc_auc	[0.658, 0.751]	[0.669, 0.765]	[0.18059, 0.21932]	[0.629, 0.727]	[0.338, 0.530]	[0.5483, 0.6901]	[0.343, 0.560]	[0.341, 0.545]	[0.696, 0.760]	[0.647, 0.800]	[0.632, 0.743]	[0.721, 0.809]	[0.611, 0.667]	[0.727, 0.864]
