	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.784 ± 0.051703	0.749 ± 0.040443	0.18956 ± 0.027051	0.691 ± 0.061409	0.498 ± 0.080885	0.6973 ± 0.153213	0.573 ± 0.074461	0.534 ± 0.076778	0.731 ± 0.035715	0.842 ± 0.048961	0.777 ± 0.053684	0.745 ± 0.064785	0.589 ± 0.074994	0.909 ± 0.030303
precision_recall_auc	0.820 ± 0.034243	0.783 ± 0.047594	0.16793 ± 0.017508	0.737 ± 0.065909	0.566 ± 0.095187	0.5625 ± 0.061275	0.639 ± 0.087307	0.601 ± 0.090040	0.760 ± 0.044352	0.879 ± 0.057018	0.814 ± 0.035576	0.791 ± 0.041787	0.639 ± 0.083846	0.927 ± 0.038331
roc_auc	0.813 ± 0.016696	0.770 ± 0.034579	0.17512 ± 0.011244	0.719 ± 0.055328	0.539 ± 0.069159	0.5948 ± 0.056961	0.619 ± 0.059234	0.577 ± 0.062021	0.748 ± 0.033426	0.871 ± 0.048340	0.808 ± 0.017762	0.779 ± 0.025258	0.617 ± 0.076129	0.923 ± 0.037421
