	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.827 ± 0.035439	0.788 ± 0.024448	0.16250 ± 0.021140	0.750 ± 0.034389	0.577 ± 0.048897	0.6465 ± 0.186151	0.633 ± 0.064520	0.604 ± 0.051502	0.773 ± 0.029494	0.860 ± 0.068718	0.823 ± 0.037209	0.791 ± 0.044723	0.672 ± 0.066512	0.905 ± 0.054419
precision_recall_auc	0.867 ± 0.039038	0.815 ± 0.033037	0.14030 ± 0.017621	0.784 ± 0.045599	0.629 ± 0.066074	0.5262 ± 0.141172	0.675 ± 0.062388	0.652 ± 0.063374	0.797 ± 0.032963	0.879 ± 0.045763	0.864 ± 0.041071	0.841 ± 0.034808	0.711 ± 0.063072	0.918 ± 0.035855
roc_auc	0.866 ± 0.041429	0.811 ± 0.031854	0.14330 ± 0.023206	0.779 ± 0.044130	0.623 ± 0.063709	0.5503 ± 0.172355	0.673 ± 0.059013	0.647 ± 0.060611	0.791 ± 0.031347	0.882 ± 0.041236	0.862 ± 0.043031	0.837 ± 0.044481	0.700 ± 0.059720	0.923 ± 0.030679
