	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.913 ± 0.018692	0.861 ± 0.029267	0.11394 ± 0.006457	0.844 ± 0.034111	0.722 ± 0.058534	0.3824 ± 0.016777	0.747 ± 0.061555	0.734 ± 0.059734	0.847 ± 0.026179	0.900 ± 0.041733	0.911 ± 0.019796	0.911 ± 0.015499	0.794 ± 0.037497	0.927 ± 0.031782
precision_recall_auc	0.915 ± 0.023236	0.851 ± 0.023035	0.11199 ± 0.010253	0.833 ± 0.025895	0.703 ± 0.046071	0.3700 ± 0.028530	0.724 ± 0.053256	0.713 ± 0.049385	0.841 ± 0.017172	0.883 ± 0.041320	0.914 ± 0.023601	0.912 ± 0.019599	0.789 ± 0.023424	0.914 ± 0.033539
roc_auc	0.909 ± 0.021517	0.855 ± 0.024194	0.11268 ± 0.009383	0.837 ± 0.028156	0.711 ± 0.048387	0.3784 ± 0.030937	0.739 ± 0.053111	0.725 ± 0.050343	0.840 ± 0.021031	0.899 ± 0.039954	0.908 ± 0.021627	0.908 ± 0.017617	0.783 ± 0.031536	0.927 ± 0.031782
