	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.914 ± 0.033530	0.831 ± 0.026162	0.11378 ± 0.019282	0.806 ± 0.030019	0.662 ± 0.052324	0.3629 ± 0.056475	0.701 ± 0.062679	0.681 ± 0.057020	0.812 ± 0.018837	0.889 ± 0.048904	0.912 ± 0.035688	0.908 ± 0.028675	0.739 ± 0.026836	0.923 ± 0.037421
precision_recall_auc	0.925 ± 0.014549	0.818 ± 0.045079	0.11016 ± 0.013012	0.785 ± 0.064371	0.636 ± 0.090158	0.3508 ± 0.036755	0.696 ± 0.081671	0.665 ± 0.085098	0.794 ± 0.042970	0.901 ± 0.055578	0.923 ± 0.014910	0.917 ± 0.017737	0.700 ± 0.083641	0.936 ± 0.038331
roc_auc	0.931 ± 0.007119	0.825 ± 0.019313	0.10606 ± 0.008111	0.798 ± 0.021793	0.649 ± 0.038625	0.3352 ± 0.019782	0.698 ± 0.059756	0.673 ± 0.048179	0.803 ± 0.013035	0.894 ± 0.057266	0.930 ± 0.007243	0.925 ± 0.010045	0.722 ± 0.026189	0.927 ± 0.043913
