	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.725 ± 0.067635	0.661 ± 0.055315	0.20874 ± 0.022936	0.606 ± 0.065085	0.321 ± 0.110631	0.6076 ± 0.054491	0.340 ± 0.116847	0.331 ± 0.113344	0.681 ± 0.045131	0.660 ± 0.077784	0.713 ± 0.074418	0.742 ± 0.061787	0.567 ± 0.077690	0.755 ± 0.086244
precision_recall_auc	0.699 ± 0.055089	0.658 ± 0.058503	0.21139 ± 0.021374	0.594 ± 0.067444	0.316 ± 0.117005	0.6183 ± 0.051164	0.351 ± 0.131254	0.333 ± 0.122403	0.674 ± 0.050375	0.677 ± 0.094452	0.686 ± 0.061635	0.733 ± 0.055782	0.539 ± 0.090911	0.777 ± 0.101526
roc_auc	0.709 ± 0.048967	0.663 ± 0.051301	0.20778 ± 0.019846	0.600 ± 0.058326	0.326 ± 0.102602	0.6103 ± 0.048579	0.360 ± 0.115104	0.342 ± 0.107204	0.678 ± 0.045027	0.682 ± 0.083636	0.695 ± 0.055968	0.739 ± 0.048663	0.544 ± 0.081985	0.782 ± 0.092907
