	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.908 ± 0.017839	0.860 ± 0.018604	0.11733 ± 0.010312	0.845 ± 0.021440	0.720 ± 0.037209	0.3987 ± 0.031087	0.725 ± 0.035568	0.722 ± 0.036158	0.867 ± 0.025180	0.858 ± 0.024881	0.905 ± 0.018534	0.896 ± 0.017119	0.833 ± 0.037037	0.886 ± 0.023957
precision_recall_auc	0.909 ± 0.016569	0.822 ± 0.046870	0.12226 ± 0.013088	0.793 ± 0.064193	0.643 ± 0.093739	0.4073 ± 0.044646	0.676 ± 0.070850	0.659 ± 0.082408	0.813 ± 0.054705	0.864 ± 0.030872	0.907 ± 0.017026	0.906 ± 0.020230	0.739 ± 0.098166	0.905 ± 0.025802
roc_auc	0.916 ± 0.019379	0.813 ± 0.058214	0.12057 ± 0.016262	0.780 ± 0.085242	0.627 ± 0.116428	0.3855 ± 0.055439	0.669 ± 0.082048	0.647 ± 0.098812	0.805 ± 0.066489	0.864 ± 0.045382	0.914 ± 0.019909	0.918 ± 0.023575	0.722 ± 0.128300	0.905 ± 0.039800
