	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.867 ± 0.038633	0.801 ± 0.051395	0.13985 ± 0.015757	0.777 ± 0.058118	0.601 ± 0.102790	0.4365 ± 0.037795	0.610 ± 0.105840	0.606 ± 0.104199	0.809 ± 0.044976	0.801 ± 0.065174	0.864 ± 0.041020	0.883 ± 0.032175	0.756 ± 0.059720	0.845 ± 0.053354
precision_recall_auc	0.878 ± 0.031638	0.804 ± 0.035773	0.13830 ± 0.011875	0.782 ± 0.040792	0.608 ± 0.071546	0.4326 ± 0.028942	0.615 ± 0.071612	0.611 ± 0.071382	0.816 ± 0.034142	0.799 ± 0.046448	0.874 ± 0.033260	0.889 ± 0.023311	0.767 ± 0.051052	0.841 ± 0.044174
roc_auc	0.867 ± 0.033947	0.810 ± 0.050927	0.13897 ± 0.010618	0.786 ± 0.060340	0.619 ± 0.101854	0.4352 ± 0.025605	0.633 ± 0.105572	0.626 ± 0.103491	0.813 ± 0.044527	0.821 ± 0.067564	0.863 ± 0.035574	0.886 ± 0.022614	0.756 ± 0.065210	0.864 ± 0.052486
