	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.871 ± 0.048796	0.809 ± 0.021633	0.14639 ± 0.014672	0.789 ± 0.020932	0.619 ± 0.043266	0.5069 ± 0.099273	0.626 ± 0.049591	0.622 ± 0.046332	0.823 ± 0.013759	0.803 ± 0.047450	0.866 ± 0.053356	0.873 ± 0.030199	0.778 ± 0.026189	0.841 ± 0.053569
precision_recall_auc	0.860 ± 0.046992	0.818 ± 0.021868	0.14715 ± 0.012341	0.798 ± 0.024434	0.637 ± 0.043735	0.5015 ± 0.072098	0.645 ± 0.045687	0.641 ± 0.044616	0.825 ± 0.019468	0.819 ± 0.030021	0.856 ± 0.049910	0.867 ± 0.030344	0.778 ± 0.026189	0.859 ± 0.025802
roc_auc	0.841 ± 0.068726	0.825 ± 0.030351	0.15175 ± 0.018798	0.807 ± 0.034202	0.650 ± 0.060702	0.5478 ± 0.162710	0.653 ± 0.060850	0.651 ± 0.060726	0.839 ± 0.028799	0.814 ± 0.035948	0.834 ± 0.078006	0.861 ± 0.040467	0.800 ± 0.038845	0.850 ± 0.030679
