	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.921 ± 0.011554	0.852 ± 0.016869	0.10860 ± 0.009579	0.835 ± 0.020647	0.703 ± 0.033737	0.3555 ± 0.025358	0.712 ± 0.029771	0.707 ± 0.031310	0.856 ± 0.022344	0.856 ± 0.023863	0.919 ± 0.011866	0.902 ± 0.016342	0.817 ± 0.037497	0.886 ± 0.023957
precision_recall_auc	0.912 ± 0.015212	0.758 ± 0.070577	0.11716 ± 0.010162	0.671 ± 0.128370	0.517 ± 0.141154	0.3746 ± 0.032453	0.721 ± 0.059008	0.607 ± 0.110360	0.721 ± 0.059008	1.000 ± 0.000000	0.910 ± 0.015826	0.902 ± 0.011091	0.517 ± 0.141154	1.000 ± 0.000000
roc_auc	0.915 ± 0.010981	0.718 ± 0.067914	0.11493 ± 0.008372	0.600 ± 0.126708	0.435 ± 0.135828	0.3654 ± 0.024120	0.669 ± 0.070235	0.536 ± 0.107538	0.690 ± 0.055702	0.979 ± 0.045005	0.913 ± 0.011380	0.911 ± 0.012474	0.444 ± 0.138580	0.991 ± 0.019165
