	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.918 ± 0.014504	0.858 ± 0.028257	0.10421 ± 0.012409	0.840 ± 0.030615	0.717 ± 0.056514	0.3429 ± 0.032857	0.766 ± 0.083655	0.741 ± 0.069130	0.833 ± 0.012684	0.934 ± 0.079322	0.916 ± 0.014728	0.889 ± 0.024322	0.767 ± 0.023424	0.950 ± 0.062287
precision_recall_auc	0.921 ± 0.013557	0.753 ± 0.066059	0.11434 ± 0.013571	0.663 ± 0.114040	0.506 ± 0.132119	0.3615 ± 0.047511	0.716 ± 0.058279	0.599 ± 0.102933	0.716 ± 0.058279	1.000 ± 0.000000	0.919 ± 0.013856	0.905 ± 0.019786	0.506 ± 0.132119	1.000 ± 0.000000
roc_auc	0.925 ± 0.014862	0.717 ± 0.062346	0.11167 ± 0.015311	0.599 ± 0.117346	0.434 ± 0.124693	0.3530 ± 0.051023	0.676 ± 0.062954	0.539 ± 0.099800	0.687 ± 0.049809	0.989 ± 0.035136	0.924 ± 0.015155	0.917 ± 0.023539	0.439 ± 0.124088	0.995 ± 0.014374
