	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.815 ± 0.043433	0.758 ± 0.033248	0.17009 ± 0.017563	0.730 ± 0.040175	0.517 ± 0.066495	0.5154 ± 0.044918	0.524 ± 0.064610	0.520 ± 0.065197	0.777 ± 0.037693	0.747 ± 0.038344	0.810 ± 0.044426	0.819 ± 0.035133	0.717 ± 0.061139	0.800 ± 0.038331
precision_recall_auc	0.828 ± 0.046536	0.755 ± 0.041405	0.16828 ± 0.017200	0.724 ± 0.047283	0.509 ± 0.082810	0.5118 ± 0.047466	0.518 ± 0.085198	0.513 ± 0.083954	0.767 ± 0.034959	0.751 ± 0.051818	0.824 ± 0.049573	0.829 ± 0.039809	0.700 ± 0.046849	0.809 ± 0.041770
roc_auc	0.825 ± 0.037789	0.753 ± 0.028769	0.16899 ± 0.015629	0.725 ± 0.032215	0.507 ± 0.057538	0.5130 ± 0.042883	0.513 ± 0.060603	0.510 ± 0.058813	0.771 ± 0.027521	0.742 ± 0.042733	0.821 ± 0.040698	0.826 ± 0.031735	0.711 ± 0.043823	0.795 ± 0.044174
