	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.805 ± 0.031709	0.749 ± 0.023456	0.17818 ± 0.016024	0.698 ± 0.028075	0.497 ± 0.046912	0.5670 ± 0.140407	0.555 ± 0.063684	0.525 ± 0.053365	0.736 ± 0.017948	0.819 ± 0.055912	0.801 ± 0.032573	0.761 ± 0.049545	0.611 ± 0.037037	0.886 ± 0.044174
precision_recall_auc	0.838 ± 0.029857	0.762 ± 0.036013	0.16436 ± 0.017027	0.714 ± 0.047486	0.523 ± 0.072026	0.4976 ± 0.046291	0.584 ± 0.083271	0.552 ± 0.075404	0.747 ± 0.032381	0.836 ± 0.068199	0.834 ± 0.030272	0.798 ± 0.048610	0.628 ± 0.064417	0.895 ± 0.052705
roc_auc	0.836 ± 0.038412	0.762 ± 0.057204	0.16575 ± 0.020379	0.715 ± 0.072600	0.523 ± 0.114409	0.5203 ± 0.100364	0.581 ± 0.123975	0.551 ± 0.118425	0.747 ± 0.044934	0.834 ± 0.085355	0.831 ± 0.039621	0.810 ± 0.047244	0.628 ± 0.074305	0.895 ± 0.060795
