	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.819 ± 0.029818	0.769 ± 0.043172	0.17655 ± 0.013579	0.722 ± 0.058675	0.538 ± 0.086344	0.5643 ± 0.091316	0.601 ± 0.091914	0.568 ± 0.086324	0.753 ± 0.041830	0.848 ± 0.069857	0.814 ± 0.030867	0.792 ± 0.035056	0.633 ± 0.079436	0.905 ± 0.045201
precision_recall_auc	0.821 ± 0.032827	0.753 ± 0.045470	0.17583 ± 0.017215	0.704 ± 0.064077	0.505 ± 0.090940	0.5535 ± 0.081687	0.555 ± 0.086102	0.529 ± 0.086662	0.744 ± 0.043267	0.810 ± 0.060210	0.816 ± 0.033515	0.790 ± 0.054630	0.628 ± 0.087057	0.877 ± 0.048152
roc_auc	0.829 ± 0.026609	0.746 ± 0.037290	0.17078 ± 0.013243	0.687 ± 0.052960	0.492 ± 0.074579	0.5486 ± 0.096579	0.573 ± 0.089350	0.531 ± 0.077842	0.728 ± 0.031720	0.845 ± 0.073377	0.825 ± 0.027324	0.802 ± 0.036731	0.583 ± 0.065473	0.909 ± 0.042855
