	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.859 ± 0.032375	0.837 ± 0.038835	0.12045 ± 0.008618	0.816 ± 0.049899	0.674 ± 0.077669	0.4036 ± 0.028791	0.693 ± 0.067175	0.683 ± 0.071914	0.837 ± 0.048672	0.856 ± 0.038686	0.852 ± 0.034292	0.905 ± 0.013626	0.783 ± 0.080508	0.891 ± 0.031782
precision_recall_auc	0.852 ± 0.026460	0.843 ± 0.040053	0.11904 ± 0.007893	0.823 ± 0.049300	0.685 ± 0.080105	0.4079 ± 0.035517	0.700 ± 0.073560	0.693 ± 0.076535	0.843 ± 0.042969	0.857 ± 0.044298	0.840 ± 0.031026	0.906 ± 0.013132	0.794 ± 0.069537	0.891 ± 0.038331
roc_auc	0.860 ± 0.021226	0.849 ± 0.019793	0.11620 ± 0.005706	0.831 ± 0.025301	0.697 ± 0.039586	0.3909 ± 0.023979	0.710 ± 0.033424	0.704 ± 0.034632	0.853 ± 0.028554	0.857 ± 0.038612	0.850 ± 0.025062	0.910 ± 0.008505	0.811 ± 0.053672	0.886 ± 0.038629
