	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.938 ± 0.012581	0.841 ± 0.030790	0.10332 ± 0.007980	0.817 ± 0.039527	0.682 ± 0.061580	0.3334 ± 0.025387	0.723 ± 0.054658	0.702 ± 0.057081	0.821 ± 0.033986	0.902 ± 0.039581	0.938 ± 0.012651	0.938 ± 0.016857	0.750 ± 0.060007	0.932 ± 0.032141
precision_recall_auc	0.939 ± 0.021128	0.835 ± 0.025344	0.10401 ± 0.010129	0.811 ± 0.032510	0.669 ± 0.050687	0.3323 ± 0.029126	0.703 ± 0.048526	0.686 ± 0.047705	0.822 ± 0.032713	0.881 ± 0.045363	0.939 ± 0.021228	0.940 ± 0.025184	0.756 ± 0.059720	0.914 ± 0.039800
roc_auc	0.943 ± 0.015419	0.842 ± 0.025895	0.10177 ± 0.008686	0.820 ± 0.034051	0.685 ± 0.051791	0.3232 ± 0.023972	0.717 ± 0.043923	0.701 ± 0.046324	0.830 ± 0.034909	0.887 ± 0.039837	0.942 ± 0.015884	0.943 ± 0.020033	0.767 ± 0.063072	0.918 ± 0.035855
