	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.907, 0.956]	[0.793, 0.889]	[0.07672, 0.12302]	[0.765, 0.875]	[0.586, 0.778]	[0.2767, 0.3838]	[0.604, 0.846]	[0.595, 0.811]	[0.792, 0.846]	[0.812, 1.000]	[0.905, 0.955]	[0.894, 0.949]	[0.722, 0.778]	[0.864, 1.000]
precision_recall_auc	[0.896, 0.963]	[0.722, 0.833]	[0.07952, 0.13321]	[0.615, 0.800]	[0.444, 0.667]	[0.2577, 0.4185]	[0.600, 0.786]	[0.522, 0.724]	[0.688, 0.786]	[0.900, 1.000]	[0.893, 0.962]	[0.874, 0.962]	[0.444, 0.667]	[0.955, 1.000]
roc_auc	[0.886, 0.963]	[0.722, 0.833]	[0.07959, 0.13701]	[0.615, 0.800]	[0.444, 0.667]	[0.2581, 0.4305]	[0.600, 0.786]	[0.522, 0.724]	[0.688, 0.786]	[0.900, 1.000]	[0.883, 0.962]	[0.876, 0.962]	[0.444, 0.667]	[0.955, 1.000]
