	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.904, 0.941]	[0.843, 0.871]	[0.10023, 0.11720]	[0.824, 0.857]	[0.687, 0.742]	[0.3256, 0.3690]	[0.697, 0.752]	[0.697, 0.747]	[0.833, 0.870]	[0.833, 0.882]	[0.901, 0.940]	[0.884, 0.937]	[0.778, 0.833]	[0.864, 0.909]
precision_recall_auc	[0.899, 0.930]	[0.644, 0.783]	[0.09579, 0.12228]	[0.480, 0.733]	[0.288, 0.566]	[0.3187, 0.4032]	[0.494, 0.733]	[0.377, 0.638]	[0.636, 0.750]	[0.818, 1.000]	[0.896, 0.929]	[0.886, 0.922]	[0.333, 0.611]	[0.909, 1.000]
roc_auc	[0.897, 0.944]	[0.672, 0.833]	[0.10052, 0.12781]	[0.538, 0.800]	[0.343, 0.667]	[0.3242, 0.4075]	[0.531, 0.786]	[0.427, 0.724]	[0.656, 0.792]	[0.812, 1.000]	[0.895, 0.943]	[0.891, 0.924]	[0.389, 0.722]	[0.864, 1.000]
