	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.914, 0.941]	[0.821, 0.889]	[0.08635, 0.12023]	[0.800, 0.875]	[0.641, 0.778]	[0.2952, 0.3739]	[0.650, 0.846]	[0.646, 0.811]	[0.826, 0.846]	[0.824, 1.000]	[0.912, 0.940]	[0.879, 0.932]	[0.778, 0.778]	[0.864, 1.000]
precision_recall_auc	[0.889, 0.950]	[0.694, 0.778]	[0.09100, 0.13038]	[0.560, 0.714]	[0.389, 0.556]	[0.2994, 0.4111]	[0.600, 0.733]	[0.509, 0.638]	[0.667, 0.733]	[0.900, 1.000]	[0.886, 0.949]	[0.861, 0.949]	[0.389, 0.556]	[0.955, 1.000]
roc_auc	[0.888, 0.946]	[0.694, 0.806]	[0.08938, 0.14188]	[0.560, 0.759]	[0.389, 0.611]	[0.2977, 0.4402]	[0.626, 0.759]	[0.509, 0.681]	[0.667, 0.769]	[0.857, 1.000]	[0.886, 0.945]	[0.881, 0.942]	[0.389, 0.667]	[0.909, 1.000]
