	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.667, 0.828]	[0.770, 0.821]	[0.15470, 0.19579]	[0.743, 0.800]	[0.540, 0.641]	[0.4901, 0.6611]	[0.547, 0.650]	[0.544, 0.646]	[0.783, 0.826]	[0.765, 0.824]	[0.635, 0.822]	[0.751, 0.841]	[0.722, 0.778]	[0.818, 0.864]
precision_recall_auc	[0.723, 0.821]	[0.793, 0.821]	[0.14575, 0.17980]	[0.765, 0.800]	[0.586, 0.641]	[0.4617, 0.5983]	[0.596, 0.650]	[0.595, 0.646]	[0.792, 0.826]	[0.778, 0.824]	[0.689, 0.811]	[0.771, 0.856]	[0.722, 0.778]	[0.818, 0.864]
roc_auc	[0.734, 0.841]	[0.793, 0.821]	[0.14249, 0.18784]	[0.765, 0.800]	[0.586, 0.641]	[0.4456, 0.6302]	[0.596, 0.650]	[0.595, 0.646]	[0.792, 0.826]	[0.778, 0.824]	[0.720, 0.843]	[0.768, 0.871]	[0.722, 0.778]	[0.818, 0.864]
