	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.671, 0.803]	[0.753, 0.854]	[0.13612, 0.18402]	[0.737, 0.842]	[0.505, 0.707]	[0.4424, 1.4478]	[0.500, 0.700]	[0.503, 0.704]	[0.783, 0.900]	[0.700, 0.812]	[0.647, 0.789]	[0.777, 0.878]	[0.722, 0.889]	[0.727, 0.864]
precision_recall_auc	[0.697, 0.830]	[0.775, 0.821]	[0.14870, 0.18962]	[0.757, 0.800]	[0.551, 0.641]	[0.4760, 0.7223]	[0.546, 0.650]	[0.548, 0.646]	[0.792, 0.850]	[0.714, 0.824]	[0.659, 0.820]	[0.788, 0.861]	[0.722, 0.833]	[0.727, 0.864]
roc_auc	[0.659, 0.819]	[0.725, 0.821]	[0.14263, 0.18677]	[0.703, 0.800]	[0.449, 0.641]	[0.4561, 1.2968]	[0.446, 0.650]	[0.448, 0.646]	[0.762, 0.826]	[0.684, 0.824]	[0.632, 0.810]	[0.775, 0.872]	[0.722, 0.778]	[0.727, 0.864]
