	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.599, 0.786]	[0.591, 0.730]	[0.19445, 0.25190]	[0.529, 0.718]	[0.182, 0.460]	[0.5797, 0.7381]	[0.188, 0.456]	[0.185, 0.458]	[0.625, 0.789]	[0.562, 0.684]	[0.590, 0.784]	[0.677, 0.771]	[0.500, 0.778]	[0.591, 0.727]
precision_recall_auc	[0.635, 0.775]	[0.619, 0.747]	[0.18723, 0.24356]	[0.571, 0.722]	[0.237, 0.495]	[0.5649, 0.6909]	[0.240, 0.495]	[0.239, 0.495]	[0.652, 0.773]	[0.571, 0.722]	[0.617, 0.769]	[0.683, 0.775]	[0.556, 0.722]	[0.591, 0.773]
roc_auc	[0.594, 0.773]	[0.624, 0.753]	[0.18627, 0.24826]	[0.595, 0.737]	[0.247, 0.505]	[0.5618, 0.7264]	[0.246, 0.500]	[0.247, 0.503]	[0.667, 0.800]	[0.565, 0.700]	[0.572, 0.767]	[0.670, 0.784]	[0.611, 0.778]	[0.545, 0.727]
