	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.933 ± 0.012557	0.852 ± 0.021924	0.09696 ± 0.010591	0.828 ± 0.028375	0.704 ± 0.043849	0.3239 ± 0.027052	0.784 ± 0.046246	0.743 ± 0.043611	0.812 ± 0.020762	0.971 ± 0.037059	0.932 ± 0.012818	0.911 ± 0.017795	0.722 ± 0.037037	0.982 ± 0.023473
precision_recall_auc	0.934 ± 0.009441	0.714 ± 0.047304	0.09840 ± 0.011238	0.594 ± 0.094823	0.428 ± 0.094608	0.3185 ± 0.023782	0.683 ± 0.035683	0.539 ± 0.074749	0.683 ± 0.035683	1.000 ± 0.000000	0.932 ± 0.009616	0.918 ± 0.016460	0.428 ± 0.094608	1.000 ± 0.000000
roc_auc	0.933 ± 0.015973	0.737 ± 0.059079	0.09914 ± 0.015718	0.636 ± 0.110738	0.473 ± 0.118159	0.3203 ± 0.038487	0.694 ± 0.052013	0.571 ± 0.091547	0.703 ± 0.048075	0.991 ± 0.028748	0.932 ± 0.016313	0.918 ± 0.023333	0.478 ± 0.120584	0.995 ± 0.014374
