	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.797 ± 0.040305	0.748 ± 0.039436	0.18120 ± 0.021496	0.706 ± 0.048009	0.495 ± 0.078872	0.5825 ± 0.051399	0.527 ± 0.086700	0.511 ± 0.081883	0.748 ± 0.036577	0.779 ± 0.064354	0.790 ± 0.042618	0.797 ± 0.034465	0.650 ± 0.064417	0.845 ± 0.057496
precision_recall_auc	0.745 ± 0.059150	0.659 ± 0.072400	0.19773 ± 0.015621	0.550 ± 0.126024	0.318 ± 0.144801	0.6391 ± 0.039629	0.398 ± 0.161235	0.355 ± 0.150486	0.662 ± 0.057316	0.735 ± 0.116520	0.733 ± 0.063799	0.770 ± 0.030882	0.450 ± 0.137212	0.868 ± 0.062287
roc_auc	0.776 ± 0.039709	0.713 ± 0.037527	0.18566 ± 0.016696	0.655 ± 0.056268	0.425 ± 0.075055	0.5907 ± 0.046292	0.471 ± 0.081867	0.447 ± 0.073861	0.716 ± 0.039588	0.755 ± 0.070745	0.767 ± 0.042398	0.794 ± 0.023455	0.589 ± 0.091475	0.836 ± 0.064993
