	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.717 ± 0.055516	0.729 ± 0.070875	0.19449 ± 0.025099	0.680 ± 0.095190	0.459 ± 0.141750	0.6370 ± 0.080262	0.487 ± 0.143759	0.473 ± 0.142489	0.733 ± 0.061354	0.755 ± 0.087635	0.697 ± 0.062390	0.774 ± 0.041852	0.622 ± 0.107344	0.836 ± 0.053354
precision_recall_auc	0.637 ± 0.060110	0.627 ± 0.088821	0.22557 ± 0.032495	0.492 ± 0.163453	0.255 ± 0.177643	0.7743 ± 0.155713	0.318 ± 0.192417	0.283 ± 0.182452	0.641 ± 0.069195	0.678 ± 0.132801	0.607 ± 0.060491	0.721 ± 0.056592	0.400 ± 0.169320	0.855 ± 0.051604
roc_auc	0.686 ± 0.071767	0.684 ± 0.045921	0.20551 ± 0.024825	0.619 ± 0.054293	0.367 ± 0.091841	0.6869 ± 0.125076	0.413 ± 0.133002	0.389 ± 0.110106	0.688 ± 0.030122	0.725 ± 0.108841	0.666 ± 0.079769	0.760 ± 0.042202	0.544 ± 0.051052	0.823 ± 0.075606
