	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.765 ± 0.068043	0.732 ± 0.042640	0.18515 ± 0.021886	0.718 ± 0.043879	0.463 ± 0.085281	0.6007 ± 0.094800	0.465 ± 0.085304	0.464 ± 0.085184	0.790 ± 0.050678	0.675 ± 0.051552	0.754 ± 0.072629	0.805 ± 0.044373	0.772 ± 0.071482	0.691 ± 0.073606
precision_recall_auc	0.807 ± 0.070059	0.777 ± 0.042193	0.16409 ± 0.024668	0.756 ± 0.044360	0.553 ± 0.084385	0.5750 ± 0.153973	0.555 ± 0.085996	0.554 ± 0.085035	0.806 ± 0.039450	0.750 ± 0.060336	0.794 ± 0.079312	0.849 ± 0.038298	0.767 ± 0.057378	0.786 ± 0.067929
roc_auc	0.813 ± 0.066295	0.777 ± 0.040914	0.15768 ± 0.025938	0.757 ± 0.038692	0.553 ± 0.081828	0.5295 ± 0.108806	0.557 ± 0.088472	0.555 ± 0.084973	0.804 ± 0.022529	0.753 ± 0.074233	0.800 ± 0.075306	0.859 ± 0.035007	0.767 ± 0.035136	0.786 ± 0.085844
