	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.677 ± 0.077394	0.671 ± 0.039339	0.22632 ± 0.024375	0.679 ± 0.035098	0.342 ± 0.078677	0.7530 ± 0.143979	0.361 ± 0.076987	0.351 ± 0.077295	0.773 ± 0.047907	0.589 ± 0.036871	0.658 ± 0.085199	0.736 ± 0.049858	0.806 ± 0.053990	0.536 ± 0.070418
precision_recall_auc	0.749 ± 0.073593	0.730 ± 0.032796	0.19387 ± 0.021197	0.727 ± 0.029394	0.460 ± 0.065592	0.6546 ± 0.123688	0.470 ± 0.061097	0.464 ± 0.063061	0.819 ± 0.036800	0.650 ± 0.039804	0.736 ± 0.080525	0.795 ± 0.043263	0.828 ± 0.048644	0.632 ± 0.069267
roc_auc	0.757 ± 0.069017	0.735 ± 0.048090	0.19041 ± 0.022664	0.732 ± 0.043281	0.470 ± 0.096181	0.6830 ± 0.145406	0.478 ± 0.091663	0.474 ± 0.093743	0.823 ± 0.047126	0.655 ± 0.051297	0.743 ± 0.075717	0.807 ± 0.041034	0.833 ± 0.045361	0.636 ± 0.074227
