	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.849 ± 0.043328	0.776 ± 0.064082	0.16576 ± 0.019246	0.760 ± 0.063317	0.552 ± 0.128163	0.5041 ± 0.044197	0.551 ± 0.127857	0.551 ± 0.127970	0.811 ± 0.049413	0.740 ± 0.083628	0.845 ± 0.044759	0.833 ± 0.043381	0.783 ± 0.055246	0.768 ± 0.096899
precision_recall_auc	0.846 ± 0.042489	0.793 ± 0.026719	0.16266 ± 0.020441	0.774 ± 0.027804	0.587 ± 0.053439	0.5111 ± 0.071589	0.592 ± 0.059116	0.590 ± 0.055863	0.818 ± 0.030388	0.774 ± 0.054893	0.841 ± 0.044246	0.839 ± 0.044501	0.778 ± 0.052378	0.809 ± 0.063564
roc_auc	0.805 ± 0.061200	0.759 ± 0.040053	0.17260 ± 0.024620	0.744 ± 0.036411	0.519 ± 0.080105	0.5393 ± 0.074638	0.522 ± 0.088753	0.520 ± 0.084281	0.804 ± 0.030356	0.719 ± 0.076317	0.796 ± 0.068348	0.816 ± 0.047792	0.778 ± 0.045361	0.741 ± 0.091035
