	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.799 ± 0.059582	0.729 ± 0.058563	0.19006 ± 0.024247	0.703 ± 0.071438	0.458 ± 0.117126	0.6123 ± 0.149082	0.463 ± 0.118533	0.460 ± 0.117618	0.767 ± 0.067160	0.696 ± 0.068706	0.792 ± 0.066647	0.764 ± 0.053609	0.717 ± 0.106219	0.741 ± 0.071228
precision_recall_auc	0.828 ± 0.034129	0.759 ± 0.019604	0.17438 ± 0.018206	0.736 ± 0.019366	0.517 ± 0.039208	0.5374 ± 0.083439	0.517 ± 0.041971	0.517 ± 0.040533	0.787 ± 0.016909	0.730 ± 0.034663	0.824 ± 0.035183	0.810 ± 0.045799	0.744 ± 0.028689	0.773 ± 0.042855
roc_auc	0.809 ± 0.062047	0.749 ± 0.031827	0.17988 ± 0.025591	0.728 ± 0.032615	0.499 ± 0.063653	0.5720 ± 0.118612	0.500 ± 0.068199	0.500 ± 0.065844	0.784 ± 0.030771	0.716 ± 0.051609	0.803 ± 0.066363	0.801 ± 0.051456	0.744 ± 0.046849	0.755 ± 0.061359
