	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.782 ± 0.047149	0.778 ± 0.052802	0.17733 ± 0.022137	0.750 ± 0.061134	0.555 ± 0.105604	0.5965 ± 0.049353	0.565 ± 0.102246	0.560 ± 0.103758	0.789 ± 0.051777	0.776 ± 0.056989	0.770 ± 0.051146	0.819 ± 0.039252	0.728 ± 0.076129	0.827 ± 0.051604
precision_recall_auc	0.835 ± 0.042619	0.807 ± 0.034894	0.17029 ± 0.016330	0.785 ± 0.040578	0.613 ± 0.069787	0.5656 ± 0.042572	0.622 ± 0.066140	0.618 ± 0.067624	0.821 ± 0.041921	0.801 ± 0.044225	0.830 ± 0.045894	0.848 ± 0.032732	0.772 ± 0.066512	0.841 ± 0.049097
roc_auc	0.832 ± 0.040637	0.798 ± 0.039508	0.16987 ± 0.016876	0.773 ± 0.049196	0.596 ± 0.079015	0.5637 ± 0.046914	0.608 ± 0.068932	0.602 ± 0.073384	0.811 ± 0.050846	0.797 ± 0.036743	0.827 ± 0.044603	0.847 ± 0.027550	0.756 ± 0.083641	0.841 ± 0.038629
