	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.883 ± 0.031186	0.806 ± 0.036351	0.13720 ± 0.015295	0.780 ± 0.042221	0.612 ± 0.072701	0.4341 ± 0.051618	0.630 ± 0.073829	0.621 ± 0.073121	0.804 ± 0.032218	0.827 ± 0.045172	0.882 ± 0.029014	0.879 ± 0.030793	0.739 ± 0.045737	0.873 ± 0.035855
precision_recall_auc	0.887 ± 0.024159	0.808 ± 0.030555	0.13547 ± 0.010152	0.781 ± 0.034708	0.615 ± 0.061109	0.4242 ± 0.026049	0.640 ± 0.072697	0.628 ± 0.066370	0.802 ± 0.022599	0.839 ± 0.058331	0.885 ± 0.024298	0.885 ± 0.017791	0.733 ± 0.035136	0.882 ± 0.048862
roc_auc	0.896 ± 0.022536	0.806 ± 0.037141	0.13360 ± 0.013634	0.780 ± 0.041723	0.612 ± 0.074282	0.4206 ± 0.036538	0.631 ± 0.081346	0.621 ± 0.077603	0.803 ± 0.028378	0.828 ± 0.056759	0.893 ± 0.023163	0.888 ± 0.024347	0.739 ± 0.037497	0.873 ± 0.046945
