	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.827 ± 0.030138	0.812 ± 0.029478	0.13780 ± 0.010232	0.792 ± 0.033963	0.624 ± 0.058956	0.4428 ± 0.030575	0.630 ± 0.058678	0.627 ± 0.058553	0.827 ± 0.030194	0.803 ± 0.042602	0.812 ± 0.036552	0.877 ± 0.021163	0.783 ± 0.048644	0.841 ± 0.044174
precision_recall_auc	0.817 ± 0.016097	0.812 ± 0.032256	0.13899 ± 0.008445	0.792 ± 0.037482	0.624 ± 0.064511	0.4464 ± 0.025680	0.630 ± 0.063717	0.627 ± 0.063816	0.827 ± 0.035099	0.803 ± 0.043889	0.803 ± 0.024323	0.873 ± 0.012827	0.783 ± 0.055246	0.841 ± 0.044174
roc_auc	0.819 ± 0.037839	0.816 ± 0.027980	0.14002 ± 0.014122	0.798 ± 0.029137	0.632 ± 0.055960	0.4522 ± 0.039520	0.633 ± 0.058287	0.632 ± 0.057072	0.836 ± 0.022361	0.797 ± 0.042016	0.811 ± 0.039648	0.872 ± 0.025127	0.800 ± 0.028689	0.832 ± 0.043122
