	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.842 ± 0.040026	0.773 ± 0.024571	0.16316 ± 0.018726	0.716 ± 0.037945	0.547 ± 0.049143	0.5046 ± 0.062546	0.676 ± 0.071154	0.608 ± 0.053963	0.739 ± 0.021741	0.937 ± 0.070324	0.838 ± 0.040925	0.793 ± 0.059000	0.583 ± 0.053990	0.964 ± 0.041770
precision_recall_auc	0.856 ± 0.025175	0.767 ± 0.034006	0.15751 ± 0.014103	0.702 ± 0.054135	0.534 ± 0.068012	0.5102 ± 0.074263	0.676 ± 0.064955	0.600 ± 0.064766	0.731 ± 0.027784	0.945 ± 0.048271	0.853 ± 0.025446	0.817 ± 0.047066	0.561 ± 0.061139	0.973 ± 0.023473
roc_auc	0.855 ± 0.017045	0.774 ± 0.030541	0.15659 ± 0.010769	0.712 ± 0.049504	0.548 ± 0.061081	0.4993 ± 0.062368	0.700 ± 0.057123	0.619 ± 0.056369	0.735 ± 0.025225	0.964 ± 0.046389	0.851 ± 0.017187	0.820 ± 0.033713	0.567 ± 0.057378	0.982 ± 0.023473
