	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.659 ± 0.091513	0.656 ± 0.058490	0.22908 ± 0.027180	0.670 ± 0.050865	0.311 ± 0.116981	0.7144 ± 0.072849	0.339 ± 0.121062	0.325 ± 0.118319	0.766 ± 0.077694	0.573 ± 0.053044	0.637 ± 0.095717	0.714 ± 0.074570	0.811 ± 0.074994	0.500 ± 0.095827
precision_recall_auc	0.708 ± 0.092932	0.673 ± 0.061167	0.21742 ± 0.027755	0.678 ± 0.060825	0.345 ± 0.122334	0.7114 ± 0.092382	0.369 ± 0.134541	0.357 ± 0.127473	0.777 ± 0.094178	0.591 ± 0.051329	0.693 ± 0.100683	0.738 ± 0.065840	0.800 ± 0.102104	0.545 ± 0.085710
roc_auc	0.719 ± 0.078059	0.670 ± 0.060784	0.21318 ± 0.021112	0.681 ± 0.057999	0.340 ± 0.121567	0.7148 ± 0.079292	0.372 ± 0.128754	0.356 ± 0.124374	0.787 ± 0.086573	0.585 ± 0.053218	0.700 ± 0.089728	0.760 ± 0.040219	0.822 ± 0.093697	0.518 ± 0.091413
