	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.798 ± 0.063710	0.756 ± 0.029213	0.17195 ± 0.017783	0.737 ± 0.033618	0.512 ± 0.058425	0.5822 ± 0.173444	0.515 ± 0.058637	0.514 ± 0.058412	0.800 ± 0.048789	0.715 ± 0.040442	0.784 ± 0.074138	0.833 ± 0.033501	0.767 ± 0.077690	0.745 ± 0.064993
precision_recall_auc	0.847 ± 0.071690	0.783 ± 0.073762	0.14916 ± 0.029531	0.755 ± 0.087377	0.566 ± 0.147524	0.4712 ± 0.083706	0.581 ± 0.148447	0.573 ± 0.147228	0.800 ± 0.080326	0.781 ± 0.089233	0.839 ± 0.078901	0.869 ± 0.051046	0.739 ± 0.120157	0.827 ± 0.073606
roc_auc	0.835 ± 0.083014	0.770 ± 0.070138	0.15367 ± 0.037019	0.743 ± 0.085874	0.540 ± 0.140276	0.4923 ± 0.113701	0.547 ± 0.135021	0.543 ± 0.137351	0.798 ± 0.080111	0.748 ± 0.069003	0.825 ± 0.091828	0.861 ± 0.059936	0.744 ± 0.123395	0.795 ± 0.057695
