	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.823 ± 0.025168	0.753 ± 0.058968	0.16226 ± 0.020255	0.717 ± 0.074120	0.506 ± 0.117936	0.5008 ± 0.047637	0.525 ± 0.115288	0.515 ± 0.116236	0.763 ± 0.058348	0.761 ± 0.069573	0.817 ± 0.026326	0.835 ± 0.037813	0.683 ± 0.098166	0.823 ± 0.062287
precision_recall_auc	0.809 ± 0.054798	0.739 ± 0.068086	0.16570 ± 0.026792	0.695 ± 0.092479	0.477 ± 0.136171	0.5130 ± 0.064975	0.501 ± 0.138219	0.489 ± 0.136796	0.746 ± 0.061468	0.754 ± 0.086412	0.803 ± 0.055984	0.822 ± 0.065982	0.650 ± 0.111265	0.827 ± 0.059844
roc_auc	0.801 ± 0.056271	0.745 ± 0.074660	0.16652 ± 0.026476	0.707 ± 0.098174	0.490 ± 0.149319	0.5202 ± 0.063519	0.507 ± 0.152536	0.499 ± 0.150755	0.756 ± 0.065403	0.751 ± 0.094371	0.794 ± 0.058437	0.817 ± 0.063720	0.672 ± 0.112491	0.818 ± 0.067760
