	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.920 ± 0.021795	0.840 ± 0.027386	0.10349 ± 0.012533	0.814 ± 0.030377	0.679 ± 0.054772	0.3475 ± 0.052360	0.759 ± 0.085289	0.718 ± 0.068770	0.804 ± 0.013209	0.955 ± 0.078517	0.919 ± 0.022158	0.889 ± 0.033943	0.711 ± 0.023424	0.968 ± 0.056894
precision_recall_auc	0.924 ± 0.016392	0.744 ± 0.047620	0.11076 ± 0.016875	0.656 ± 0.082130	0.487 ± 0.095241	0.3704 ± 0.096024	0.681 ± 0.068370	0.575 ± 0.075670	0.711 ± 0.045141	0.970 ± 0.067495	0.923 ± 0.016820	0.906 ± 0.022881	0.506 ± 0.109400	0.982 ± 0.043913
roc_auc	0.925 ± 0.013910	0.741 ± 0.027617	0.10961 ± 0.015014	0.654 ± 0.051871	0.482 ± 0.055233	0.3540 ± 0.056833	0.678 ± 0.056729	0.570 ± 0.044730	0.708 ± 0.028743	0.970 ± 0.067495	0.923 ± 0.014360	0.911 ± 0.018046	0.500 ± 0.078567	0.982 ± 0.043913
