	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.911 ± 0.020945	0.830 ± 0.021600	0.12345 ± 0.016346	0.812 ± 0.021174	0.659 ± 0.043201	0.3988 ± 0.042648	0.666 ± 0.046606	0.663 ± 0.044709	0.840 ± 0.016806	0.826 ± 0.044055	0.908 ± 0.021686	0.899 ± 0.021355	0.800 ± 0.028689	0.859 ± 0.050023
precision_recall_auc	0.901 ± 0.021449	0.829 ± 0.052681	0.12679 ± 0.016307	0.808 ± 0.064305	0.657 ± 0.105362	0.4029 ± 0.058467	0.665 ± 0.098515	0.661 ± 0.101913	0.836 ± 0.053732	0.829 ± 0.048570	0.898 ± 0.022079	0.901 ± 0.024227	0.789 ± 0.081985	0.868 ± 0.033539
roc_auc	0.907 ± 0.017541	0.842 ± 0.030401	0.12175 ± 0.007604	0.824 ± 0.037493	0.684 ± 0.060802	0.3894 ± 0.037286	0.690 ± 0.054250	0.687 ± 0.057478	0.851 ± 0.034235	0.839 ± 0.025192	0.904 ± 0.018269	0.908 ± 0.013739	0.811 ± 0.053672	0.873 ± 0.019165
