	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.651 ± 0.082181	0.694 ± 0.030117	0.22947 ± 0.022938	0.646 ± 0.040402	0.387 ± 0.060233	0.7469 ± 0.076165	0.408 ± 0.065943	0.397 ± 0.062277	0.709 ± 0.029888	0.698 ± 0.051128	0.631 ± 0.092032	0.703 ± 0.037772	0.606 ± 0.066512	0.782 ± 0.059844
precision_recall_auc	0.711 ± 0.099612	0.694 ± 0.045772	0.20321 ± 0.035341	0.630 ± 0.069920	0.388 ± 0.091544	0.6853 ± 0.122325	0.435 ± 0.098134	0.410 ± 0.093037	0.700 ± 0.041914	0.735 ± 0.076291	0.694 ± 0.109020	0.753 ± 0.066494	0.561 ± 0.099553	0.827 ± 0.076661
roc_auc	0.659 ± 0.079171	0.694 ± 0.058173	0.22019 ± 0.032150	0.642 ± 0.085373	0.387 ± 0.116346	0.7808 ± 0.149529	0.405 ± 0.107661	0.396 ± 0.111823	0.713 ± 0.060269	0.692 ± 0.055962	0.639 ± 0.086875	0.727 ± 0.058978	0.606 ± 0.118432	0.782 ± 0.046945
