	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.835 ± 0.037624	0.764 ± 0.041905	0.15961 ± 0.016368	0.733 ± 0.049787	0.528 ± 0.083811	0.4858 ± 0.040431	0.540 ± 0.082464	0.534 ± 0.082969	0.775 ± 0.042643	0.766 ± 0.046912	0.830 ± 0.040593	0.850 ± 0.036005	0.706 ± 0.064417	0.823 ± 0.039800
precision_recall_auc	0.845 ± 0.029828	0.769 ± 0.044894	0.15734 ± 0.013502	0.733 ± 0.054613	0.538 ± 0.089788	0.4823 ± 0.036584	0.565 ± 0.089604	0.551 ± 0.088949	0.769 ± 0.045915	0.795 ± 0.056874	0.839 ± 0.031999	0.853 ± 0.031644	0.683 ± 0.074305	0.855 ± 0.046945
roc_auc	0.838 ± 0.028120	0.742 ± 0.028910	0.16088 ± 0.012244	0.704 ± 0.034691	0.484 ± 0.057820	0.4871 ± 0.032835	0.504 ± 0.064369	0.494 ± 0.060295	0.749 ± 0.027006	0.756 ± 0.048903	0.833 ± 0.029078	0.847 ± 0.031272	0.661 ± 0.048644	0.823 ± 0.045201
