	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.837 ± 0.043330	0.765 ± 0.028207	0.15965 ± 0.015127	0.732 ± 0.035585	0.531 ± 0.056414	0.4865 ± 0.036779	0.551 ± 0.060137	0.541 ± 0.057149	0.771 ± 0.031566	0.780 ± 0.049016	0.832 ± 0.045535	0.846 ± 0.034808	0.694 ± 0.060007	0.836 ± 0.048862
precision_recall_auc	0.838 ± 0.035041	0.747 ± 0.043462	0.16086 ± 0.015308	0.711 ± 0.052713	0.495 ± 0.086925	0.4904 ± 0.041956	0.514 ± 0.089772	0.504 ± 0.087826	0.756 ± 0.044390	0.758 ± 0.057959	0.833 ± 0.037831	0.847 ± 0.033640	0.672 ± 0.071482	0.823 ± 0.050023
roc_auc	0.845 ± 0.029135	0.755 ± 0.037103	0.15772 ± 0.013384	0.720 ± 0.041944	0.510 ± 0.074206	0.4821 ± 0.033999	0.531 ± 0.082998	0.520 ± 0.077846	0.760 ± 0.031437	0.771 ± 0.062280	0.842 ± 0.031567	0.850 ± 0.026371	0.678 ± 0.051052	0.832 ± 0.056894
