	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.801 ± 0.044510	0.711 ± 0.061396	0.18196 ± 0.022655	0.641 ± 0.090071	0.423 ± 0.122793	0.5777 ± 0.104587	0.487 ± 0.120934	0.453 ± 0.120822	0.706 ± 0.052214	0.781 ± 0.079561	0.795 ± 0.047312	0.782 ± 0.049916	0.550 ± 0.106219	0.873 ± 0.055876
precision_recall_auc	0.818 ± 0.030887	0.708 ± 0.035594	0.16793 ± 0.017164	0.606 ± 0.058741	0.416 ± 0.071188	0.5384 ± 0.071789	0.580 ± 0.081138	0.490 ± 0.072455	0.685 ± 0.027935	0.895 ± 0.065283	0.812 ± 0.032887	0.806 ± 0.051139	0.461 ± 0.064417	0.955 ± 0.030303
roc_auc	0.812 ± 0.046470	0.702 ± 0.033658	0.16845 ± 0.024370	0.596 ± 0.057923	0.405 ± 0.067317	0.5991 ± 0.181309	0.572 ± 0.082882	0.481 ± 0.073079	0.680 ± 0.023382	0.892 ± 0.065691	0.805 ± 0.048761	0.799 ± 0.055008	0.450 ± 0.055246	0.955 ± 0.030303
