	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.712 ± 0.055949	0.693 ± 0.062210	0.21887 ± 0.029935	0.625 ± 0.080862	0.385 ± 0.124421	0.9056 ± 0.253439	0.434 ± 0.134428	0.409 ± 0.128599	0.694 ± 0.048957	0.740 ± 0.091249	0.693 ± 0.063067	0.730 ± 0.053958	0.544 ± 0.086066	0.841 ± 0.068601
precision_recall_auc	0.766 ± 0.067928	0.701 ± 0.058440	0.19240 ± 0.035557	0.610 ± 0.092923	0.403 ± 0.116880	0.8168 ± 0.334179	0.512 ± 0.136833	0.454 ± 0.124383	0.688 ± 0.043939	0.825 ± 0.103107	0.753 ± 0.076538	0.762 ± 0.053825	0.489 ± 0.097288	0.914 ± 0.054419
roc_auc	0.759 ± 0.069551	0.710 ± 0.043535	0.19921 ± 0.036493	0.633 ± 0.078582	0.420 ± 0.087070	0.8476 ± 0.312172	0.502 ± 0.092434	0.458 ± 0.086233	0.702 ± 0.038620	0.800 ± 0.076918	0.746 ± 0.077867	0.755 ± 0.054713	0.533 ± 0.102104	0.886 ± 0.057695
