	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.750 ± 0.066331	0.713 ± 0.039449	0.20415 ± 0.020858	0.698 ± 0.036931	0.426 ± 0.078899	0.6781 ± 0.136596	0.425 ± 0.077912	0.426 ± 0.078375	0.765 ± 0.037804	0.660 ± 0.047929	0.740 ± 0.070108	0.778 ± 0.047557	0.744 ± 0.046849	0.682 ± 0.067760
precision_recall_auc	0.798 ± 0.049406	0.753 ± 0.035871	0.18047 ± 0.020238	0.728 ± 0.037524	0.505 ± 0.071742	0.5928 ± 0.091365	0.508 ± 0.074849	0.506 ± 0.073215	0.777 ± 0.030210	0.730 ± 0.051097	0.791 ± 0.052978	0.813 ± 0.033701	0.728 ± 0.040992	0.777 ± 0.054419
roc_auc	0.805 ± 0.056730	0.756 ± 0.046976	0.18090 ± 0.023733	0.736 ± 0.046053	0.513 ± 0.093952	0.6247 ± 0.129732	0.516 ± 0.099756	0.514 ± 0.096800	0.785 ± 0.031063	0.730 ± 0.074652	0.797 ± 0.060820	0.821 ± 0.037324	0.744 ± 0.038845	0.768 ± 0.084224
