	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.802 ± 0.042150	0.745 ± 0.050075	0.17608 ± 0.023440	0.696 ± 0.067028	0.490 ± 0.100149	0.5680 ± 0.061892	0.537 ± 0.104473	0.513 ± 0.101291	0.739 ± 0.043311	0.798 ± 0.073439	0.795 ± 0.044261	0.800 ± 0.041831	0.622 ± 0.081985	0.868 ± 0.058486
precision_recall_auc	0.761 ± 0.051177	0.667 ± 0.050824	0.19292 ± 0.023340	0.556 ± 0.088887	0.334 ± 0.101648	0.6116 ± 0.065511	0.436 ± 0.108662	0.381 ± 0.103719	0.663 ± 0.038523	0.773 ± 0.077717	0.751 ± 0.053969	0.772 ± 0.046166	0.439 ± 0.092407	0.895 ± 0.037421
roc_auc	0.788 ± 0.035995	0.734 ± 0.039230	0.18162 ± 0.016568	0.680 ± 0.052055	0.468 ± 0.078461	0.5818 ± 0.047761	0.519 ± 0.083482	0.493 ± 0.079524	0.727 ± 0.035429	0.792 ± 0.061351	0.780 ± 0.038773	0.799 ± 0.025062	0.600 ± 0.068293	0.868 ± 0.050023
