	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.725 ± 0.048851	0.708 ± 0.067426	0.19665 ± 0.032528	0.653 ± 0.088082	0.416 ± 0.134853	0.6365 ± 0.086838	0.451 ± 0.144950	0.433 ± 0.139557	0.712 ± 0.053931	0.739 ± 0.097273	0.707 ± 0.050957	0.768 ± 0.062947	0.589 ± 0.095150	0.827 ± 0.076661
precision_recall_auc	0.651 ± 0.081706	0.613 ± 0.047141	0.23216 ± 0.035445	0.486 ± 0.081597	0.225 ± 0.094282	0.7850 ± 0.140168	0.285 ± 0.107784	0.253 ± 0.099957	0.627 ± 0.034571	0.658 ± 0.076485	0.628 ± 0.087872	0.712 ± 0.072273	0.389 ± 0.082817	0.836 ± 0.038331
roc_auc	0.675 ± 0.065462	0.681 ± 0.025226	0.21067 ± 0.021810	0.624 ± 0.030606	0.362 ± 0.050452	0.7105 ± 0.119447	0.390 ± 0.063874	0.376 ± 0.056373	0.692 ± 0.018893	0.698 ± 0.052373	0.653 ± 0.072597	0.749 ± 0.037460	0.567 ± 0.043823	0.795 ± 0.053569
