	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.746 ± 0.054290	0.760 ± 0.040219	0.18717 ± 0.022288	0.725 ± 0.048209	0.520 ± 0.080437	0.6134 ± 0.071983	0.544 ± 0.089103	0.532 ± 0.083102	0.766 ± 0.043933	0.778 ± 0.067344	0.731 ± 0.060978	0.781 ± 0.030564	0.683 ± 0.074305	0.836 ± 0.057496
precision_recall_auc	0.694 ± 0.066319	0.679 ± 0.022867	0.21435 ± 0.026798	0.605 ± 0.039900	0.359 ± 0.045734	0.7307 ± 0.134637	0.413 ± 0.058367	0.385 ± 0.049447	0.683 ± 0.021906	0.730 ± 0.055616	0.673 ± 0.073405	0.741 ± 0.046230	0.522 ± 0.070273	0.836 ± 0.064993
roc_auc	0.678 ± 0.048062	0.700 ± 0.039532	0.21166 ± 0.017723	0.650 ± 0.048799	0.400 ± 0.079064	0.7010 ± 0.106176	0.423 ± 0.082545	0.411 ± 0.080539	0.710 ± 0.032429	0.713 ± 0.055079	0.656 ± 0.054669	0.743 ± 0.030111	0.600 ± 0.057378	0.800 ± 0.053354
