	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.817 ± 0.025974	0.771 ± 0.033028	0.17590 ± 0.020658	0.734 ± 0.041333	0.541 ± 0.066057	0.5670 ± 0.045603	0.574 ± 0.069229	0.557 ± 0.066516	0.767 ± 0.029384	0.807 ± 0.054687	0.812 ± 0.026936	0.803 ± 0.030961	0.678 ± 0.057378	0.864 ± 0.052486
precision_recall_auc	0.807 ± 0.029328	0.713 ± 0.042653	0.18050 ± 0.014529	0.642 ± 0.057276	0.425 ± 0.085306	0.5882 ± 0.044519	0.500 ± 0.101115	0.461 ± 0.091801	0.702 ± 0.032040	0.798 ± 0.075259	0.801 ± 0.031019	0.797 ± 0.023194	0.539 ± 0.058853	0.886 ± 0.049097
roc_auc	0.812 ± 0.027158	0.729 ± 0.047229	0.17941 ± 0.013762	0.675 ± 0.057922	0.458 ± 0.094458	0.5722 ± 0.033810	0.507 ± 0.109747	0.482 ± 0.101001	0.723 ± 0.036592	0.785 ± 0.079679	0.807 ± 0.028645	0.803 ± 0.016457	0.594 ± 0.058853	0.864 ± 0.056692
