	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.779, 0.853]	[0.720, 0.816]	[0.15597, 0.21239]	[0.667, 0.788]	[0.439, 0.631]	[0.5168, 0.6421]	[0.445, 0.667]	[0.442, 0.649]	[0.714, 0.800]	[0.706, 0.867]	[0.773, 0.849]	[0.727, 0.836]	[0.556, 0.722]	[0.773, 0.909]
precision_recall_auc	[0.753, 0.853]	[0.609, 0.755]	[0.16020, 0.20142]	[0.516, 0.690]	[0.217, 0.510]	[0.5341, 0.6697]	[0.245, 0.633]	[0.231, 0.568]	[0.630, 0.731]	[0.615, 0.909]	[0.742, 0.850]	[0.763, 0.823]	[0.444, 0.611]	[0.773, 0.955]
roc_auc	[0.765, 0.853]	[0.636, 0.783]	[0.16367, 0.19794]	[0.563, 0.733]	[0.273, 0.566]	[0.5254, 0.6430]	[0.297, 0.667]	[0.284, 0.614]	[0.654, 0.760]	[0.643, 0.917]	[0.758, 0.849]	[0.780, 0.826]	[0.500, 0.667]	[0.773, 0.955]
