	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.869, 0.942]	[0.788, 0.871]	[0.09654, 0.14302]	[0.750, 0.857]	[0.576, 0.742]	[0.3206, 0.4387]	[0.626, 0.773]	[0.601, 0.753]	[0.769, 0.870]	[0.833, 0.933]	[0.866, 0.941]	[0.856, 0.929]	[0.667, 0.833]	[0.864, 0.955]
precision_recall_auc	[0.887, 0.935]	[0.699, 0.889]	[0.09908, 0.13221]	[0.593, 0.875]	[0.399, 0.778]	[0.3308, 0.4331]	[0.566, 0.846]	[0.475, 0.811]	[0.677, 0.846]	[0.846, 1.000]	[0.885, 0.934]	[0.869, 0.929]	[0.444, 0.778]	[0.909, 1.000]
roc_auc	[0.885, 0.930]	[0.710, 0.889]	[0.09362, 0.13411]	[0.645, 0.875]	[0.419, 0.778]	[0.3109, 0.4213]	[0.473, 0.846]	[0.445, 0.811]	[0.704, 0.846]	[0.769, 1.000]	[0.881, 0.929]	[0.871, 0.929]	[0.556, 0.778]	[0.864, 1.000]
