	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.814 ± 0.049133	0.775 ± 0.061968	0.18102 ± 0.015238	0.709 ± 0.095064	0.549 ± 0.123936	0.5489 ± 0.048067	0.702 ± 0.089610	0.620 ± 0.104062	0.741 ± 0.061101	0.961 ± 0.067160	0.810 ± 0.050578	0.772 ± 0.052168	0.572 ± 0.128434	0.977 ± 0.044174
precision_recall_auc	0.867 ± 0.037413	0.755 ± 0.032217	0.15116 ± 0.022241	0.679 ± 0.052723	0.510 ± 0.064434	0.4651 ± 0.055213	0.680 ± 0.062697	0.588 ± 0.060670	0.718 ± 0.026289	0.961 ± 0.050227	0.864 ± 0.038481	0.845 ± 0.038868	0.528 ± 0.060007	0.982 ± 0.023473
roc_auc	0.884 ± 0.027506	0.766 ± 0.043284	0.14306 ± 0.015354	0.696 ± 0.070170	0.532 ± 0.086567	0.4406 ± 0.035233	0.692 ± 0.067129	0.606 ± 0.074990	0.729 ± 0.037864	0.963 ± 0.048781	0.881 ± 0.028462	0.866 ± 0.029672	0.550 ± 0.084660	0.982 ± 0.023473
