	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.915 ± 0.036489	0.842 ± 0.052530	0.11302 ± 0.029999	0.822 ± 0.059620	0.684 ± 0.105059	0.3808 ± 0.076341	0.720 ± 0.123803	0.702 ± 0.113782	0.825 ± 0.036055	0.895 ± 0.093280	0.913 ± 0.038296	0.898 ± 0.026852	0.761 ± 0.045737	0.923 ± 0.071228
precision_recall_auc	0.914 ± 0.029431	0.826 ± 0.065354	0.12567 ± 0.026749	0.799 ± 0.079582	0.652 ± 0.130707	0.3959 ± 0.075459	0.693 ± 0.135026	0.672 ± 0.131775	0.810 ± 0.060599	0.883 ± 0.089856	0.912 ± 0.030221	0.906 ± 0.032926	0.733 ± 0.093697	0.918 ± 0.063564
roc_auc	0.905 ± 0.038649	0.812 ± 0.070559	0.13135 ± 0.026696	0.783 ± 0.090890	0.624 ± 0.141117	0.4069 ± 0.086994	0.655 ± 0.133077	0.639 ± 0.135963	0.807 ± 0.066333	0.848 ± 0.082578	0.902 ± 0.039987	0.898 ± 0.036005	0.733 ± 0.113553	0.891 ± 0.061359
