	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.887 ± 0.060717	0.829 ± 0.049439	0.12878 ± 0.032269	0.808 ± 0.053393	0.658 ± 0.098878	0.4529 ± 0.113644	0.682 ± 0.114266	0.670 ± 0.106160	0.823 ± 0.034261	0.859 ± 0.088911	0.882 ± 0.068556	0.883 ± 0.041618	0.767 ± 0.043823	0.891 ± 0.077850
precision_recall_auc	0.896 ± 0.036596	0.809 ± 0.072226	0.13980 ± 0.027915	0.781 ± 0.089871	0.619 ± 0.144453	0.4461 ± 0.088305	0.649 ± 0.151935	0.633 ± 0.147764	0.802 ± 0.061706	0.847 ± 0.099005	0.893 ± 0.037525	0.886 ± 0.042540	0.728 ± 0.096047	0.891 ± 0.068434
roc_auc	0.890 ± 0.042539	0.791 ± 0.071022	0.14651 ± 0.029313	0.760 ± 0.090976	0.581 ± 0.142043	0.4549 ± 0.105103	0.604 ± 0.140071	0.592 ± 0.140536	0.795 ± 0.068121	0.809 ± 0.086837	0.887 ± 0.043896	0.883 ± 0.042276	0.722 ± 0.114156	0.859 ± 0.065870
