	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.909 ± 0.015918	0.832 ± 0.013426	0.11896 ± 0.011904	0.809 ± 0.016619	0.665 ± 0.026852	0.3800 ± 0.030620	0.693 ± 0.027907	0.679 ± 0.026464	0.820 ± 0.015907	0.873 ± 0.025111	0.907 ± 0.016237	0.886 ± 0.028121	0.756 ± 0.028689	0.909 ± 0.021427
precision_recall_auc	0.909 ± 0.016487	0.764 ± 0.061213	0.11817 ± 0.009193	0.687 ± 0.116180	0.527 ± 0.122427	0.3847 ± 0.034992	0.694 ± 0.063549	0.602 ± 0.093280	0.731 ± 0.054021	0.963 ± 0.062060	0.907 ± 0.017093	0.894 ± 0.013492	0.550 ± 0.137212	0.977 ± 0.038629
roc_auc	0.913 ± 0.010588	0.771 ± 0.060793	0.11673 ± 0.008396	0.699 ± 0.109477	0.542 ± 0.121587	0.3735 ± 0.025345	0.709 ± 0.078197	0.618 ± 0.101195	0.734 ± 0.050283	0.975 ± 0.056246	0.911 ± 0.010995	0.902 ± 0.011871	0.556 ± 0.120014	0.986 ± 0.030679
