	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.893 ± 0.016650	0.811 ± 0.023643	0.13298 ± 0.009428	0.786 ± 0.027677	0.622 ± 0.047285	0.4226 ± 0.030801	0.642 ± 0.050435	0.632 ± 0.048240	0.808 ± 0.022568	0.834 ± 0.040381	0.891 ± 0.017477	0.877 ± 0.018095	0.744 ± 0.038845	0.877 ± 0.037421
precision_recall_auc	0.884 ± 0.030747	0.812 ± 0.011359	0.13468 ± 0.011792	0.790 ± 0.012675	0.625 ± 0.022718	0.4223 ± 0.032793	0.638 ± 0.027883	0.631 ± 0.024579	0.816 ± 0.013425	0.822 ± 0.029820	0.881 ± 0.032297	0.874 ± 0.023979	0.761 ± 0.026836	0.864 ± 0.030303
roc_auc	0.893 ± 0.019867	0.812 ± 0.025282	0.13430 ± 0.012152	0.790 ± 0.027462	0.625 ± 0.050564	0.4172 ± 0.037494	0.638 ± 0.058183	0.631 ± 0.054137	0.815 ± 0.018190	0.823 ± 0.046739	0.890 ± 0.020806	0.880 ± 0.025632	0.761 ± 0.026836	0.864 ± 0.042855
