	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.834 ± 0.019234	0.847 ± 0.026545	0.12538 ± 0.006349	0.828 ± 0.032195	0.694 ± 0.053090	0.4297 ± 0.031983	0.712 ± 0.048431	0.703 ± 0.050033	0.844 ± 0.032476	0.868 ± 0.033379	0.818 ± 0.026416	0.887 ± 0.012317	0.794 ± 0.052705	0.900 ± 0.028748
precision_recall_auc	0.831 ± 0.019201	0.842 ± 0.019461	0.12908 ± 0.007971	0.823 ± 0.023879	0.684 ± 0.038921	0.5215 ± 0.230476	0.702 ± 0.037970	0.693 ± 0.037623	0.839 ± 0.025880	0.862 ± 0.033047	0.817 ± 0.023941	0.887 ± 0.014522	0.789 ± 0.043823	0.895 ± 0.030679
roc_auc	0.834 ± 0.016725	0.852 ± 0.018718	0.12535 ± 0.005194	0.834 ± 0.023455	0.705 ± 0.037437	0.4288 ± 0.014142	0.722 ± 0.030681	0.713 ± 0.033062	0.848 ± 0.027301	0.874 ± 0.027122	0.821 ± 0.021451	0.890 ± 0.010760	0.800 ± 0.046849	0.905 ± 0.025802
