	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.802 ± 0.045726	0.782 ± 0.050015	0.17041 ± 0.012366	0.760 ± 0.059661	0.563 ± 0.100030	0.5431 ± 0.036561	0.564 ± 0.095264	0.564 ± 0.097596	0.813 ± 0.059610	0.751 ± 0.045805	0.794 ± 0.048798	0.826 ± 0.026351	0.772 ± 0.088618	0.791 ± 0.043913
precision_recall_auc	0.797 ± 0.065064	0.765 ± 0.080754	0.17601 ± 0.023654	0.743 ± 0.089171	0.529 ± 0.161507	0.5568 ± 0.061865	0.533 ± 0.157432	0.531 ± 0.159301	0.801 ± 0.084500	0.732 ± 0.085548	0.790 ± 0.067536	0.815 ± 0.049645	0.761 ± 0.117268	0.768 ± 0.089509
roc_auc	0.814 ± 0.061221	0.789 ± 0.054773	0.16870 ± 0.016578	0.771 ± 0.061984	0.577 ± 0.109545	0.5392 ± 0.040090	0.576 ± 0.105402	0.577 ± 0.107422	0.829 ± 0.061993	0.747 ± 0.054498	0.807 ± 0.064634	0.830 ± 0.040322	0.800 ± 0.087646	0.777 ± 0.058486
