	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.914 ± 0.012721	0.858 ± 0.027458	0.10487 ± 0.007135	0.838 ± 0.031870	0.716 ± 0.054917	0.3441 ± 0.016742	0.766 ± 0.074077	0.740 ± 0.063685	0.830 ± 0.017119	0.936 ± 0.064662	0.913 ± 0.012807	0.882 ± 0.028326	0.761 ± 0.026836	0.955 ± 0.047913
precision_recall_auc	0.916 ± 0.016089	0.811 ± 0.057455	0.11690 ± 0.008573	0.765 ± 0.087135	0.622 ± 0.114909	0.3717 ± 0.024819	0.738 ± 0.073952	0.676 ± 0.092838	0.775 ± 0.056558	0.963 ± 0.051683	0.914 ± 0.016294	0.896 ± 0.025437	0.644 ± 0.117706	0.977 ± 0.032141
roc_auc	0.914 ± 0.018989	0.817 ± 0.044748	0.11740 ± 0.008583	0.777 ± 0.067927	0.635 ± 0.089497	0.3727 ± 0.024738	0.737 ± 0.051936	0.683 ± 0.066895	0.784 ± 0.051339	0.952 ± 0.053552	0.912 ± 0.019577	0.899 ± 0.022768	0.667 ± 0.107981	0.968 ± 0.037421
