	time	scoring	best_params	best_score
0	III14	mcc	{'dataselector__P1': 'X', 'dataselector__P2': 'X', 'dataselector__R0': 0.0001, 'dataselector__R1': 1e-05, 'dataselector__R2': 1e-05, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 10000.0}	0.8241114512650791
1	III14	precision_recall_auc	{'dataselector__P1': 'X', 'dataselector__P2': 'X', 'dataselector__R0': 1e-05, 'dataselector__R1': 1e-05, 'dataselector__R2': 1e-05, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 10000.0}	0.9450125824211748
2	III14	roc_auc	{'dataselector__P1': 'X', 'dataselector__P2': 'X', 'dataselector__R0': 1e-05, 'dataselector__R1': 1e-05, 'dataselector__R2': 1e-05, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 10000.0}	0.9393939393939392
3	C-1	mcc	{'dataselector__P1': 'X', 'dataselector__P2': 'X', 'dataselector__R0': 1.0, 'dataselector__R1': 1e-05, 'dataselector__R2': 1e-06, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 10000.0}	0.8140754744838008
4	C-1	precision_recall_auc	{'dataselector__P1': 'X', 'dataselector__P2': 'X', 'dataselector__R0': 0.0001, 'dataselector__R1': 0.0001, 'dataselector__R2': 1e-05, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 1000.0}	0.9499026628460812
5	C-1	roc_auc	{'dataselector__P1': 'X', 'dataselector__P2': 'X', 'dataselector__R0': 1e-06, 'dataselector__R1': 1e-05, 'dataselector__R2': 1e-06, 'dataselector__SA': 'X', 'dataselector__SO': 'X', 'svc__C': 10000.0}	0.9393939393939392
