	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.933 ± 0.014138	0.872 ± 0.028713	0.10992 ± 0.009519	0.855 ± 0.033741	0.743 ± 0.057427	0.3748 ± 0.031172	0.784 ± 0.062670	0.763 ± 0.058798	0.847 ± 0.027823	0.937 ± 0.050148	0.931 ± 0.014440	0.915 ± 0.021203	0.789 ± 0.043823	0.955 ± 0.037113
precision_recall_auc	0.930 ± 0.013304	0.856 ± 0.025498	0.11007 ± 0.010411	0.839 ± 0.028010	0.711 ± 0.050996	0.3670 ± 0.042141	0.728 ± 0.064074	0.719 ± 0.056619	0.854 ± 0.024412	0.873 ± 0.060264	0.928 ± 0.013729	0.918 ± 0.016589	0.811 ± 0.038845	0.900 ± 0.051604
roc_auc	0.917 ± 0.023134	0.841 ± 0.015466	0.11977 ± 0.009728	0.824 ± 0.017276	0.683 ± 0.030932	0.4109 ± 0.079379	0.691 ± 0.033521	0.687 ± 0.031854	0.847 ± 0.017881	0.844 ± 0.030741	0.914 ± 0.024322	0.905 ± 0.020522	0.806 ± 0.029280	0.877 ± 0.030679
