	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.930 ± 0.022131	0.854 ± 0.030906	0.10279 ± 0.015202	0.835 ± 0.036208	0.709 ± 0.061812	0.3499 ± 0.047489	0.745 ± 0.074092	0.727 ± 0.067454	0.834 ± 0.021725	0.911 ± 0.058360	0.929 ± 0.022701	0.912 ± 0.026719	0.772 ± 0.031536	0.936 ± 0.043913
precision_recall_auc	0.909 ± 0.051592	0.790 ± 0.068229	0.12505 ± 0.025274	0.754 ± 0.092335	0.581 ± 0.136457	0.4089 ± 0.102747	0.618 ± 0.126410	0.599 ± 0.131043	0.784 ± 0.064685	0.834 ± 0.076073	0.906 ± 0.055534	0.900 ± 0.041293	0.694 ± 0.117851	0.886 ± 0.057695
roc_auc	0.912 ± 0.050272	0.800 ± 0.052856	0.12371 ± 0.025327	0.772 ± 0.065017	0.601 ± 0.105711	0.3967 ± 0.104353	0.625 ± 0.103667	0.612 ± 0.104032	0.798 ± 0.048860	0.826 ± 0.066728	0.909 ± 0.054205	0.910 ± 0.039586	0.728 ± 0.080508	0.873 ± 0.055876
