	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.924 ± 0.022243	0.848 ± 0.030322	0.11014 ± 0.020837	0.829 ± 0.035464	0.696 ± 0.060643	0.3821 ± 0.064280	0.723 ± 0.068947	0.709 ± 0.064258	0.835 ± 0.024456	0.888 ± 0.053282	0.922 ± 0.022731	0.901 ± 0.028251	0.778 ± 0.037037	0.918 ± 0.041770
precision_recall_auc	0.903 ± 0.052755	0.808 ± 0.031370	0.12455 ± 0.028453	0.776 ± 0.044272	0.616 ± 0.062741	0.4096 ± 0.113690	0.660 ± 0.056158	0.637 ± 0.056057	0.795 ± 0.037223	0.865 ± 0.055657	0.900 ± 0.056392	0.898 ± 0.045474	0.711 ± 0.077690	0.905 ± 0.050023
roc_auc	0.906 ± 0.054820	0.802 ± 0.038097	0.12468 ± 0.029944	0.771 ± 0.051422	0.603 ± 0.076194	0.4014 ± 0.120369	0.637 ± 0.072234	0.620 ± 0.071828	0.795 ± 0.041498	0.842 ± 0.058493	0.903 ± 0.058473	0.905 ± 0.048767	0.717 ± 0.080508	0.886 ± 0.049097
