	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.927 ± 0.024682	0.868 ± 0.040597	0.10170 ± 0.022759	0.850 ± 0.049226	0.736 ± 0.081195	0.3616 ± 0.053959	0.786 ± 0.085340	0.760 ± 0.082529	0.839 ± 0.035923	0.947 ± 0.059451	0.926 ± 0.025242	0.901 ± 0.026276	0.772 ± 0.055246	0.964 ± 0.041770
precision_recall_auc	0.915 ± 0.037727	0.822 ± 0.049399	0.11746 ± 0.024474	0.791 ± 0.072595	0.645 ± 0.098799	0.3795 ± 0.077939	0.699 ± 0.070232	0.671 ± 0.082837	0.808 ± 0.058693	0.891 ± 0.057944	0.913 ± 0.039258	0.905 ± 0.035557	0.722 ± 0.117121	0.923 ± 0.052705
roc_auc	0.922 ± 0.033266	0.819 ± 0.060536	0.11650 ± 0.025143	0.788 ± 0.083778	0.638 ± 0.121073	0.3671 ± 0.074384	0.678 ± 0.103052	0.657 ± 0.110659	0.811 ± 0.065663	0.867 ± 0.068419	0.921 ± 0.034510	0.918 ± 0.028426	0.733 ± 0.122278	0.905 ± 0.054419
